"id","company_location","country_of_bean_origin","cocoa_percent","rating","sweet","nutty","cocoa","roasty","earthy","creamy","sandy","fatty","floral","intense","spicy","sour","vanilla","fruit","molasses","woody","sticky","coffee","rich","dried.fruit","ingredient_Beans","ingredient_Sugar","ingredient_Sweetener","ingredient_Cocoa_Butter","ingredient_vanilla","ingredient_lecithin","ingredient_salt","number_of_ingredients"
159,"Canada","Colombia",70,2.5,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
160,"Canada","Dominican Republic",70,3,"No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
161,"Australia","Blend",70,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
162,"Australia","Madagascar",70,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
163,"Australia","Blend",80,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
164,"Australia","Other",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
165,"Other","Brazil",70,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
166,"Other","Peru",70,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
167,"Other","Peru",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
168,"U.S.A.","Belize",72,2.5,"No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
169,"U.S.A.","Other",82,2.75,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
170,"U.S.A.","Mexico",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No",2
171,"U.S.A.","Madagascar",70,3.75,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
172,"U.S.A.","Peru",70,4,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
173,"U.S.A.","Brazil",70,3.5,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No",2
174,"U.S.A.","Other",72,3.5,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
175,"U.S.A.","Other",80,3.5,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
176,"Other","Other",80,2.75,"No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
177,"U.S.A.","Dominican Republic",65,3.5,"Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
178,"U.K.","Peru",70,2.25,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
179,"U.K.","Other",73,3,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
180,"U.K.","Other",72,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
181,"U.S.A.","Brazil",80,2.75,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
182,"U.S.A.","Dominican Republic",70,2.75,"Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
183,"U.S.A.","Ecuador",90,2.75,"No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
184,"Belgium","Other",64,2.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
185,"Belgium","Peru",64,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
186,"Belgium","Ecuador",71,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
187,"U.S.A.","Bolivia",70,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
188,"U.S.A.","Tanzania",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
189,"U.S.A.","Dominican Republic",70,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No",2
190,"Other","Vietnam",75,3.25,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
191,"Other","Vietnam",70,3.75,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
192,"Other","Belize",78,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
193,"Other","Belize",83,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
194,"Other","Vietnam",72,3,"No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
195,"Other","Other",72,3,"No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
196,"Other","Other",72,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
197,"Belgium","Other",72,4,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
198,"Belgium","Other",74,3.5,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
199,"Belgium","Venezuela",74,3.5,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
200,"Belgium","Ecuador",73,4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
201,"France","Blend",55,2.75,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",5
202,"Other","Venezuela",70,3.25,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
203,"Other","Venezuela",74,3.25,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
204,"Other","Other",64,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
205,"Other","Venezuela",72,3.5,"No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
206,"Other","Madagascar",64,3,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
207,"Other","Venezuela",72,3.5,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
208,"Other","Ecuador",72,4,"No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
209,"U.S.A.","Nicaragua",76,2.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
210,"U.S.A.","Other",76,2.5,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
211,"U.S.A.","Other",78,2.5,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
212,"U.S.A.","Belize",86,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
213,"Other","Venezuela",70,3,"No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
214,"Other","Venezuela",70,3,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
215,"Other","Venezuela",70,3.5,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
216,"U.S.A.","Other",70,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
217,"U.S.A.","Other",75,3.5,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
218,"U.S.A.","Dominican Republic",68,3.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
219,"U.S.A.","Dominican Republic",75,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
220,"U.S.A.","Madagascar",75,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
221,"U.S.A.","Madagascar",65,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
222,"U.S.A.","Other",65,2.75,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
223,"U.S.A.","Madagascar",70,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
224,"U.S.A.","Venezuela",78,3,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
225,"U.S.A.","Other",75,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
226,"U.S.A.","Blend",70,3.75,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
227,"U.S.A.","Other",72,3.5,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No",3
228,"U.S.A.","Guatemala",70,3,"No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
229,"U.S.A.","Dominican Republic",70,3.25,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
230,"U.S.A.","Belize",70,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
231,"U.S.A.","Venezuela",70,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
232,"U.S.A.","Dominican Republic",70,3.75,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
233,"U.K.","Other",70,2.75,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",4
234,"U.S.A.","Belize",72,3.25,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
235,"Other","Blend",72,2.75,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
236,"Other","Other",82,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",4
237,"U.S.A.","Madagascar",70,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
238,"U.S.A.","Guatemala",75,2.75,"No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No",2
239,"U.S.A.","Dominican Republic",75,3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No",2
240,"U.S.A.","Madagascar",82,3.5,"Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
241,"U.S.A.","Tanzania",75,3.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
242,"U.S.A.","Belize",70,2.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
243,"Other","Other",68,2.5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
244,"Other","Other",72,2.75,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
245,"Other","Other",74,3.25,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2
246,"France","Blend",100,1.5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",NA
247,"France","Blend",75,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
248,"France","Venezuela",75,3.75,"No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
249,"France","Madagascar",75,3.75,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",3
250,"France","Venezuela",75,4,"No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
251,"France","Venezuela",75,4,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
252,"France","Ecuador",75,2.5,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
253,"France","Venezuela",75,4,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
254,"France","Other",75,3,"No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
255,"France","Mexico",75,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
256,"France","Mexico",75,3,"No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
257,"France","Other",75,3.5,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
258,"France","Peru",75,3.5,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
259,"France","Peru",75,3.5,"No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No",3
